NO_OF_FRAMES	1276
NO_OF_CAMERAS	10
NO_OF_MARKERS	40
FREQUENCY	72
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-08-30, 18:16:39	1348966.65231789
DATA_INCLUDED	3D
MARKER_NAMES	A3	A1	A2	B3	B1	B2	F2	F1	F3	G3	G1	G2	G4	H3	H2	H1	H4	J3	J2	J1	K4	K2	K1	K3	E1	E3	E2	C1	C3	C2	C4	L5	L3	L4	L2	L1	D3	D1	D4	D2
A3 X	A3 Y	A3 Z	A1 X	A1 Y	A1 Z	A2 X	A2 Y	A2 Z	B3 X	B3 Y	B3 Z	B1 X	B1 Y	B1 Z	B2 X	B2 Y	B2 Z	F2 X	F2 Y	F2 Z	F1 X	F1 Y	F1 Z	F3 X	F3 Y	F3 Z	G3 X	G3 Y	G3 Z	G1 X	G1 Y	G1 Z	G2 X	G2 Y	G2 Z	G4 X	G4 Y	G4 Z	H3 X	H3 Y	H3 Z	H2 X	H2 Y	H2 Z	H1 X	H1 Y	H1 Z	H4 X	H4 Y	H4 Z	J3 X	J3 Y	J3 Z	J2 X	J2 Y	J2 Z	J1 X	J1 Y	J1 Z	K4 X	K4 Y	K4 Z	K2 X	K2 Y	K2 Z	K1 X	K1 Y	K1 Z	K3 X	K3 Y	K3 Z	E1 X	E1 Y	E1 Z	E3 X	E3 Y	E3 Z	E2 X	E2 Y	E2 Z	C1 X	C1 Y	C1 Z	C3 X	C3 Y	C3 Z	C2 X	C2 Y	C2 Z	C4 X	C4 Y	C4 Z	L5 X	L5 Y	L5 Z	L3 X	L3 Y	L3 Z	L4 X	L4 Y	L4 Z	L2 X	L2 Y	L2 Z	L1 X	L1 Y	L1 Z	D3 X	D3 Y	D3 Z	D1 X	D1 Y	D1 Z	D4 X	D4 Y	D4 Z	D2 X	D2 Y	D2 Z	
-2861.865	1137.274	139.355	-2844.842	1336.466	154.960	-2795.152	1232.116	145.929	-2876.950	306.096	134.437	-2869.646	506.610	138.418	-2815.425	403.862	135.685	-4177.815	482.167	129.099	-4112.876	577.660	124.094	-4127.298	378.316	138.296	-2754.869	754.047	328.496	-2917.736	999.051	331.723	-2749.779	883.310	330.322	-2933.181	647.422	327.370	-3287.696	720.316	527.646	-3277.218	953.344	520.423	-3060.206	922.509	518.318	0.000	0.000	0.000	-3628.801	855.577	572.499	0.000	0.000	0.000	0.000	0.000	0.000	-3685.068	744.308	528.135	-3881.930	973.557	540.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.375	1356.583	155.511	-3510.023	1167.054	143.679	0.000	0.000	0.000	0.000	0.000	0.000	-4139.137	660.826	350.029	-4137.511	895.524	356.836	-4224.267	764.677	353.840	-4211.692	1040.358	364.247	0.000	0.000	0.000	-3570.862	346.715	132.413	-3432.011	534.971	133.211	-3448.015	335.216	146.490	0.000	0.000	0.000
-2861.883	1137.070	139.202	-2844.894	1336.261	154.895	-2795.118	1231.920	145.851	-2876.875	305.624	133.918	-2869.825	506.039	137.787	-2815.625	403.425	135.427	-4177.905	482.170	129.160	-4113.352	577.690	123.927	-4127.580	378.396	138.386	-2754.911	753.783	328.344	-2917.750	998.792	331.565	-2749.659	883.053	330.068	-2933.502	646.966	326.953	-3287.779	720.376	527.381	-3277.099	953.317	520.029	-3060.019	922.247	518.077	0.000	0.000	0.000	-3629.452	855.902	573.179	0.000	0.000	0.000	0.000	0.000	0.000	-3685.146	744.375	528.234	-3881.977	973.656	540.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.393	1356.605	155.456	-3509.840	1166.958	143.304	0.000	0.000	0.000	0.000	0.000	0.000	-4139.108	660.841	350.087	-4137.768	895.630	356.911	-4224.429	764.790	354.037	-4212.030	1040.117	364.241	0.000	0.000	0.000	-3571.077	346.770	132.374	-3431.772	534.658	133.144	-3448.219	335.359	146.668	0.000	0.000	0.000
-2861.780	1136.702	139.150	-2844.813	1336.082	154.906	-2795.110	1231.864	146.057	-2877.014	305.429	133.854	-2870.048	505.573	137.577	-2815.873	402.983	134.905	-4178.028	482.426	129.293	-4112.953	577.655	124.177	-4127.458	378.379	138.331	-2754.830	753.504	328.376	-2917.643	998.555	331.559	-2749.735	882.957	330.134	-2933.548	646.412	326.429	-3287.671	720.205	527.368	-3277.055	953.084	519.661	-3059.747	921.728	518.182	0.000	0.000	0.000	-3628.923	855.624	572.569	0.000	0.000	0.000	0.000	0.000	0.000	-3685.239	744.418	528.128	-3882.218	973.555	540.122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3359.419	1358.167	154.049	-3510.004	1166.800	142.955	0.000	0.000	0.000	0.000	0.000	0.000	-4139.129	660.836	350.054	-4137.449	895.411	356.874	-4224.333	764.787	353.545	-4212.434	1039.272	363.920	0.000	0.000	0.000	-3570.670	346.585	132.395	-3427.889	533.139	134.521	-3447.926	335.189	146.609	0.000	0.000	0.000
-2861.803	1137.057	139.529	-2844.875	1336.180	155.032	-2795.096	1231.948	146.281	-2877.072	305.457	133.811	-2870.028	505.861	137.634	-2815.849	403.179	135.089	-4178.007	482.225	129.071	-4113.259	577.729	123.986	-4127.379	378.328	138.294	-2754.756	753.631	328.626	-2917.570	998.702	331.795	-2749.707	882.966	330.233	-2933.459	646.749	326.733	-3287.841	720.164	527.391	-3277.291	953.173	519.875	-3059.822	921.783	518.446	0.000	0.000	0.000	-3629.269	855.522	572.997	0.000	0.000	0.000	0.000	0.000	0.000	-3685.166	744.223	527.959	-3882.124	973.414	539.959	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.461	1356.405	155.334	-3510.109	1166.853	143.236	0.000	0.000	0.000	0.000	0.000	0.000	-4139.142	660.724	350.011	-4137.360	895.330	356.827	-4224.138	764.715	353.455	-4212.526	1039.877	364.125	0.000	0.000	0.000	-3570.839	346.647	132.254	-3431.840	534.454	132.970	-3448.163	335.243	146.600	0.000	0.000	0.000
-2861.766	1137.201	139.601	-2844.798	1336.260	155.007	-2795.179	1232.059	146.243	-2877.071	305.839	134.230	-2869.643	506.408	138.243	-2815.580	403.787	135.699	-4178.000	482.262	129.049	-4113.222	577.548	123.972	-4127.543	378.302	138.252	-2754.779	753.969	328.674	-2917.739	998.946	332.076	-2749.728	883.195	330.351	-2933.059	647.346	327.395	-3287.742	720.201	527.496	-3277.312	953.345	520.067	-3060.014	922.159	518.531	0.000	0.000	0.000	-3629.091	855.453	572.746	0.000	0.000	0.000	0.000	0.000	0.000	-3685.055	744.155	527.904	-3882.007	973.494	539.916	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.461	1356.558	155.371	-3510.195	1166.969	143.457	0.000	0.000	0.000	0.000	0.000	0.000	-4139.218	660.843	349.978	-4137.524	895.573	356.654	-4224.275	764.710	353.386	-4212.126	1040.468	364.116	0.000	0.000	0.000	-3570.899	346.630	132.229	-3432.232	534.821	132.959	-3448.042	335.272	146.474	0.000	0.000	0.000
-2861.852	1137.265	139.444	-2844.771	1336.357	154.896	-2795.183	1232.232	146.063	-2877.039	305.844	134.015	-2869.684	506.315	138.084	-2815.560	403.710	135.532	-4178.097	482.294	128.959	-4113.251	577.679	123.920	-4127.386	378.314	138.189	-2754.899	754.065	328.485	-2917.713	999.034	331.814	-2749.740	883.231	330.210	-2933.059	647.371	327.244	-3287.685	720.146	527.555	-3277.398	953.231	520.286	-3060.158	922.284	518.361	0.000	0.000	0.000	-3629.038	855.396	572.789	0.000	0.000	0.000	0.000	0.000	0.000	-3685.141	744.176	528.055	-3881.997	973.448	540.069	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.375	1356.463	155.417	-3510.082	1166.876	143.607	0.000	0.000	0.000	0.000	0.000	0.000	-4139.095	660.799	349.944	-4137.884	895.652	356.829	-4224.178	764.694	353.377	-4212.104	1040.125	364.350	0.000	0.000	0.000	-3570.741	346.526	132.296	-3431.880	534.660	133.197	-3448.138	335.332	146.550	0.000	0.000	0.000
-2861.864	1137.223	139.196	-2844.858	1336.328	154.777	-2795.165	1232.213	145.906	-2876.962	305.541	133.708	-2869.897	506.065	137.460	-2815.736	403.502	135.018	-4178.099	482.276	129.012	-4113.057	577.541	123.971	-4127.314	378.295	138.412	-2754.877	753.872	328.229	-2917.744	998.893	331.524	-2749.660	883.060	329.866	-2933.444	646.992	326.712	-3287.697	720.076	527.610	-3277.163	953.072	520.004	-3059.930	922.009	518.028	0.000	0.000	0.000	-3629.114	855.374	572.975	0.000	0.000	0.000	0.000	0.000	0.000	-3685.206	744.210	528.112	-3882.035	973.349	540.126	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.262	1356.331	155.487	-3509.933	1166.710	143.332	0.000	0.000	0.000	0.000	0.000	0.000	-4139.009	660.819	350.148	-4137.704	895.640	357.086	-4224.444	764.666	353.882	-4212.379	1039.848	364.177	0.000	0.000	0.000	-3570.754	346.546	132.258	-3432.042	534.562	132.925	-3448.129	335.262	146.527	0.000	0.000	0.000
-2861.891	1137.168	139.333	-2844.881	1336.319	154.942	-2795.279	1232.145	146.114	-2876.872	305.602	133.776	-2870.068	506.049	137.503	-2815.616	403.392	135.212	-4177.756	482.256	129.226	-4112.834	577.619	124.233	-4127.195	378.297	138.384	-2754.792	753.868	328.265	-2917.776	998.851	331.756	-2749.643	883.064	330.011	-2933.492	647.009	326.798	-3287.705	720.253	527.461	-3277.047	953.213	519.987	-3059.914	922.016	518.141	0.000	0.000	0.000	-3628.865	855.520	572.619	0.000	0.000	0.000	0.000	0.000	0.000	-3685.063	744.206	528.052	-3881.941	973.424	540.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.251	1356.402	155.539	-3509.811	1166.801	143.253	0.000	0.000	0.000	0.000	0.000	0.000	-4138.874	660.747	350.086	-4137.389	895.568	356.959	-4224.370	764.792	353.854	-4212.019	1040.147	364.144	0.000	0.000	0.000	-3570.798	346.697	132.521	-3431.662	534.517	133.163	-3448.053	335.249	146.580	0.000	0.000	0.000
-2861.793	1137.089	139.575	-2844.819	1336.148	154.987	-2795.119	1231.845	146.213	-2877.021	305.601	134.107	-2869.796	506.108	137.982	-2815.517	403.423	135.623	-4177.841	482.129	128.938	-4113.112	577.646	123.938	-4127.334	378.304	138.167	-2754.793	753.805	328.623	-2917.754	998.878	331.940	-2749.659	882.892	330.274	-2933.200	647.033	327.303	-3287.718	720.145	527.588	-3277.337	953.257	520.199	-3059.976	922.078	518.405	0.000	0.000	0.000	-3628.980	855.400	572.729	0.000	0.000	0.000	0.000	0.000	0.000	-3685.143	744.186	528.055	-3882.046	973.451	540.113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.433	1356.481	155.528	-3510.027	1166.823	143.513	0.000	0.000	0.000	0.000	0.000	0.000	-4139.047	660.841	350.070	-4137.704	895.564	356.695	-4224.395	764.755	353.927	-4212.062	1040.260	364.089	0.000	0.000	0.000	-3570.976	346.720	132.315	-3431.823	534.705	133.202	-3448.096	335.277	146.582	0.000	0.000	0.000
-2861.702	1136.948	139.587	-2844.892	1336.223	155.077	-2795.082	1231.870	146.254	-2876.951	305.474	133.816	-2869.814	505.972	137.986	-2815.515	403.403	135.509	-4177.979	482.193	128.967	-4113.207	577.633	123.889	-4127.659	378.387	138.225	-2754.728	753.714	328.686	-2917.614	998.806	331.967	-2749.661	882.862	330.255	-2933.064	647.026	327.240	-3287.729	720.139	527.510	-3277.290	953.234	519.919	-3059.912	921.930	518.465	0.000	0.000	0.000	-3629.398	855.413	573.119	0.000	0.000	0.000	0.000	0.000	0.000	-3685.261	744.189	528.017	-3882.205	973.480	539.965	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.526	1356.458	155.418	-3510.123	1166.856	143.129	0.000	0.000	0.000	0.000	0.000	0.000	-4139.194	660.788	349.985	-4137.704	895.568	356.617	-4224.440	764.814	353.985	-4212.134	1040.170	364.097	0.000	0.000	0.000	-3571.050	346.770	132.244	-3428.889	533.765	134.404	-3448.251	335.331	146.575	0.000	0.000	0.000
-2861.776	1137.035	139.495	-2844.906	1336.301	154.939	-2795.150	1232.042	146.160	-2876.980	305.630	133.886	-2869.936	506.059	137.706	-2815.617	403.391	135.209	-4178.085	482.405	129.050	-4113.378	577.686	123.895	-4127.347	378.284	138.178	-2754.773	753.750	328.516	-2917.658	998.730	331.880	-2749.716	883.053	330.165	-2933.409	646.888	326.843	-3287.745	720.217	527.353	-3277.290	953.374	519.986	-3059.923	921.911	518.375	0.000	0.000	0.000	-3629.267	855.752	572.690	0.000	0.000	0.000	0.000	0.000	0.000	-3685.308	744.339	527.982	-3882.248	973.574	540.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.507	1356.608	155.327	-3510.180	1166.983	143.127	0.000	0.000	0.000	0.000	0.000	0.000	-4139.021	660.778	349.984	-4137.611	895.552	356.608	-4224.172	764.778	353.451	-4212.000	1040.035	364.185	0.000	0.000	0.000	-3570.676	346.688	132.467	-3431.762	534.535	132.922	-3447.979	335.146	146.475	0.000	0.000	0.000
-2861.837	1137.270	139.358	-2844.860	1336.370	154.933	-2795.145	1232.118	145.978	-2876.940	305.914	134.154	-2869.957	506.317	137.919	-2815.486	403.793	135.488	-4177.969	482.348	129.150	-4113.311	577.591	123.954	-4127.316	378.251	138.317	-2754.819	753.984	328.392	-2917.600	998.960	331.702	-2749.627	883.212	330.134	-2933.212	647.384	327.034	-3287.641	720.354	527.558	-3277.249	953.400	520.313	-3060.050	922.179	518.273	0.000	0.000	0.000	-3628.835	855.676	572.723	0.000	0.000	0.000	0.000	0.000	0.000	-3685.165	744.352	528.088	-3882.041	973.713	540.166	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.372	1356.544	155.577	-3510.043	1167.108	143.574	0.000	0.000	0.000	0.000	0.000	0.000	-4139.019	660.818	350.136	-4137.630	895.552	357.013	-4224.388	764.657	353.928	-4212.188	1040.274	364.289	0.000	0.000	0.000	-3571.073	346.705	132.334	-3432.066	534.672	133.020	-3448.176	335.278	146.565	0.000	0.000	0.000
-2861.823	1137.231	139.275	-2844.918	1336.471	154.872	-2795.233	1232.188	145.998	-2876.907	305.870	133.935	-2869.868	506.283	137.736	-2815.689	403.699	135.332	-4177.883	482.282	129.072	-4113.155	577.784	123.968	-4126.999	378.333	138.443	-2754.826	754.038	328.313	-2917.808	998.936	331.734	-2749.670	883.282	330.068	-2933.292	647.247	327.133	-3287.443	720.306	527.430	-3277.141	953.373	520.236	-3060.062	922.267	518.156	0.000	0.000	0.000	-3629.124	855.641	573.060	0.000	0.000	0.000	0.000	0.000	0.000	-3684.997	744.330	528.150	-3881.895	973.653	540.116	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.267	1356.569	155.550	-3509.858	1167.052	143.467	0.000	0.000	0.000	0.000	0.000	0.000	-4139.169	660.846	350.114	-4137.552	895.608	356.850	-4224.296	764.724	353.981	-4212.060	1040.220	364.184	0.000	0.000	0.000	-3571.101	346.813	132.417	-3432.194	534.841	132.990	-3447.984	335.292	146.580	0.000	0.000	0.000
-2861.805	1137.095	139.328	-2844.935	1336.291	154.902	-2795.116	1232.044	146.051	-2876.943	305.506	133.739	-2869.871	505.940	137.625	-2815.741	403.321	135.102	-4177.919	482.271	128.888	-4113.268	577.875	123.999	-4127.334	378.421	138.286	-2754.830	753.712	328.341	-2917.834	998.719	331.703	-2749.668	883.001	330.048	-2933.454	646.797	326.677	-3287.721	720.113	527.422	-3277.174	953.136	519.947	-3059.952	921.921	518.244	0.000	0.000	0.000	-3629.004	855.554	572.650	0.000	0.000	0.000	0.000	0.000	0.000	-3685.148	744.264	528.194	-3882.108	973.464	540.291	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3359.328	1358.096	154.105	-3509.995	1166.826	143.314	0.000	0.000	0.000	0.000	0.000	0.000	-4139.003	660.902	349.978	-4137.444	895.500	356.947	-4224.292	764.795	353.857	-4212.449	1040.002	364.175	0.000	0.000	0.000	-3570.868	346.712	132.424	-3431.810	534.538	133.119	-3448.033	335.298	146.616	0.000	0.000	0.000
-2861.781	1136.973	139.477	-2844.946	1336.155	154.951	-2795.188	1231.960	146.275	-2877.111	305.372	133.719	-2869.981	505.794	137.606	-2815.728	403.217	135.102	-4178.098	482.261	129.128	-4113.066	577.606	124.141	-4127.315	378.347	138.323	-2754.830	753.720	328.506	-2917.644	998.782	331.744	-2749.685	882.924	330.139	-2933.433	646.743	326.499	-3287.873	719.991	527.353	-3277.292	953.031	519.876	-3059.792	921.725	518.403	0.000	0.000	0.000	-3629.184	855.294	572.682	0.000	0.000	0.000	0.000	0.000	0.000	-3685.281	744.128	528.023	-3882.177	973.289	539.933	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3359.462	1357.930	153.875	-3510.139	1166.598	143.165	0.000	0.000	0.000	0.000	0.000	0.000	-4139.090	660.892	350.030	-4137.484	895.490	356.888	-4224.419	764.699	353.804	-4212.215	1039.976	364.157	0.000	0.000	0.000	-3571.104	346.799	132.314	-3431.902	534.457	132.958	-3448.202	335.288	146.708	0.000	0.000	0.000
-2861.744	1137.098	139.506	-2844.804	1336.206	154.959	-2795.093	1231.949	146.149	-2877.024	305.616	134.000	-2869.761	506.146	137.957	-2815.575	403.580	135.544	-4178.051	482.383	129.181	-4113.326	577.731	123.930	-4127.303	378.266	138.269	-2754.771	753.815	328.607	-2917.653	998.806	331.934	-2749.675	883.006	330.272	-2933.149	647.131	327.087	-3287.829	720.186	527.505	-3277.356	953.151	520.122	-3059.980	922.024	518.461	0.000	0.000	0.000	-3629.348	855.405	573.070	0.000	0.000	0.000	0.000	0.000	0.000	-3685.188	744.096	528.029	-3882.063	973.323	539.968	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.501	1356.450	155.407	-3510.089	1166.736	143.340	0.000	0.000	0.000	0.000	0.000	0.000	-4139.079	660.838	350.026	-4137.368	895.381	357.080	-4224.240	764.751	353.581	-4212.076	1040.223	364.326	0.000	0.000	0.000	-3570.876	346.664	132.323	-3432.023	534.607	133.018	-3448.186	335.302	146.536	0.000	0.000	0.000
-2861.800	1137.194	139.435	-2844.856	1336.284	154.997	-2795.105	1231.964	145.999	-2876.825	305.838	134.244	-2869.561	506.458	138.383	-2815.427	403.663	135.657	-4177.942	482.136	128.914	-4112.939	577.623	124.119	-4127.301	378.180	138.277	-2754.807	753.911	328.559	-2917.752	998.922	331.830	-2749.692	883.152	330.293	-2932.914	647.301	327.530	-3287.672	720.147	527.760	-3277.398	953.296	520.287	-3060.190	922.313	518.442	0.000	0.000	0.000	-3628.857	855.378	572.883	0.000	0.000	0.000	0.000	0.000	0.000	-3685.096	744.139	528.052	-3882.104	973.405	540.216	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.380	1356.479	155.584	-3510.073	1166.894	143.747	0.000	0.000	0.000	0.000	0.000	0.000	-4139.190	660.809	350.105	-4137.536	895.443	356.917	-4224.259	764.590	353.862	-4212.101	1040.126	364.330	0.000	0.000	0.000	-3571.104	346.621	132.234	-3432.620	534.838	132.863	-3448.266	335.223	146.605	0.000	0.000	0.000
-2861.849	1137.113	139.279	-2844.804	1336.258	154.828	-2795.160	1232.017	145.960	-2876.845	305.550	133.905	-2869.860	506.039	137.783	-2815.650	403.422	135.294	-4178.041	482.350	129.090	-4113.250	577.730	123.939	-4127.414	378.322	138.124	-2754.853	753.798	328.322	-2917.824	998.936	331.685	-2749.666	883.110	330.070	-2933.421	646.999	326.971	-3287.589	720.161	527.441	-3277.120	953.260	520.086	-3059.961	922.036	518.107	0.000	0.000	0.000	-3629.198	855.576	573.160	0.000	0.000	0.000	0.000	0.000	0.000	-3685.193	744.300	528.134	-3881.998	973.502	540.211	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.282	1356.400	155.529	-3509.926	1166.890	143.329	0.000	0.000	0.000	0.000	0.000	0.000	-4139.146	660.941	350.059	-4137.380	895.534	356.824	-4224.318	764.845	353.579	-4212.028	1039.957	364.231	0.000	0.000	0.000	-3571.060	346.752	132.284	-3432.295	534.611	132.793	-3448.016	335.262	146.636	0.000	0.000	0.000
-2861.838	1137.120	139.266	-2844.851	1336.251	154.791	-2795.117	1231.945	145.975	-2876.990	305.614	133.786	-2870.157	505.834	137.323	-2815.801	403.218	134.914	-4177.918	482.466	129.177	-4112.927	577.717	124.072	-4127.306	378.344	138.357	-2754.855	753.736	328.392	-2917.745	998.683	331.563	-2749.661	883.031	330.058	-2933.566	646.756	326.541	-3287.615	720.221	527.333	-3276.906	953.165	519.663	-3059.772	921.779	518.102	0.000	0.000	0.000	-3629.431	855.992	572.994	0.000	0.000	0.000	0.000	0.000	0.000	-3685.230	744.417	528.210	-3882.052	973.563	540.194	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3359.390	1358.207	154.119	-3509.856	1166.844	143.074	0.000	0.000	0.000	0.000	0.000	0.000	-4139.004	660.944	350.048	-4137.438	895.574	356.921	-4224.192	764.889	353.706	-4212.145	1039.747	364.101	0.000	0.000	0.000	-3571.120	346.965	132.515	-3431.325	534.385	133.225	-3447.962	335.265	146.555	0.000	0.000	0.000
-2861.846	1137.188	139.500	-2844.876	1336.292	154.964	-2795.162	1232.081	146.135	-2876.953	305.771	133.982	-2869.886	506.268	137.899	-2815.627	403.590	135.387	-4177.865	482.182	128.942	-4113.038	577.700	123.946	-4127.335	378.329	138.283	-2754.817	753.846	328.567	-2917.633	998.848	331.857	-2749.723	883.088	330.201	-2933.341	647.285	327.090	-3287.829	720.296	527.592	-3277.312	953.357	520.160	-3059.978	922.080	518.406	0.000	0.000	0.000	-3629.063	855.679	572.742	0.000	0.000	0.000	0.000	0.000	0.000	-3685.221	744.290	528.127	-3882.073	973.541	540.098	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.434	1356.548	155.581	-3509.995	1166.937	143.289	0.000	0.000	0.000	0.000	0.000	0.000	-4139.080	660.803	349.971	-4137.774	895.519	356.705	-4224.368	764.693	353.929	-4212.292	1040.027	364.125	0.000	0.000	0.000	-3571.195	346.796	132.378	-3431.622	534.531	133.238	-3448.179	335.295	146.606	0.000	0.000	0.000
-2861.808	1137.274	139.497	-2844.862	1336.363	154.967	-2795.089	1232.008	146.173	-2876.865	305.844	133.965	-2869.145	507.780	136.524	-2815.431	403.763	135.532	-4178.004	482.393	129.266	-4112.807	577.650	124.163	-4127.333	378.446	138.404	-2754.769	753.961	328.503	-2917.633	998.960	331.893	-2749.715	883.087	330.192	-2933.252	647.296	327.090	-3287.796	720.289	527.437	-3277.295	953.309	520.145	-3059.953	922.073	518.408	0.000	0.000	0.000	-3629.209	855.636	572.690	0.000	0.000	0.000	0.000	0.000	0.000	-3685.229	744.264	528.118	-3882.001	973.506	540.049	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.428	1356.502	155.494	-3510.081	1166.919	143.336	0.000	0.000	0.000	0.000	0.000	0.000	-4139.019	660.812	350.048	-4137.670	895.582	356.931	-4224.509	764.779	353.935	-4211.967	1040.406	364.293	0.000	0.000	0.000	-3570.716	346.577	132.341	-3431.804	534.757	133.262	-3448.118	335.290	146.658	0.000	0.000	0.000
-2861.799	1137.121	139.476	-2844.972	1336.316	154.967	-2795.067	1231.931	146.040	-2876.964	305.576	133.819	-2869.893	506.174	137.742	-2815.576	403.529	135.336	-4177.794	482.219	129.109	-4112.870	577.622	124.121	-4127.399	378.329	138.359	-2754.804	753.818	328.467	-2917.699	998.920	331.874	-2749.718	883.019	330.095	-2933.251	647.040	327.015	-3287.878	720.223	527.440	-3277.350	953.208	520.142	-3059.921	921.937	518.355	0.000	0.000	0.000	-3628.947	855.579	572.381	0.000	0.000	0.000	0.000	0.000	0.000	-3685.243	744.289	528.121	-3882.131	973.441	540.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.495	1356.480	155.489	-3510.098	1166.828	143.304	0.000	0.000	0.000	0.000	0.000	0.000	-4139.153	660.792	350.036	-4137.220	895.247	356.834	-4224.355	764.646	353.945	-4211.646	1039.981	364.609	0.000	0.000	0.000	-3570.685	346.524	132.423	-3431.827	534.526	133.117	-3447.912	335.114	146.642	0.000	0.000	0.000
-2861.851	1137.123	139.366	-2844.965	1336.261	154.870	-2795.185	1232.036	146.068	-2877.056	305.542	133.927	-2869.847	506.105	137.714	-2815.767	403.366	135.171	-4177.933	482.253	128.904	-4113.071	577.697	124.108	-4127.207	378.344	138.332	-2754.861	753.810	328.436	-2917.828	998.815	331.726	-2749.733	883.043	330.093	-2933.517	646.909	326.782	-3287.993	720.113	527.464	-3277.093	953.015	520.176	-3059.860	921.620	518.393	0.000	0.000	0.000	-3629.053	855.351	572.562	0.000	0.000	0.000	0.000	0.000	0.000	-3685.306	744.175	528.130	-3881.977	973.388	540.101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.433	1356.406	155.412	-3509.934	1166.774	143.333	0.000	0.000	0.000	0.000	0.000	0.000	-4138.948	660.832	349.989	-4137.441	895.567	357.074	-4224.505	764.721	353.920	-4212.395	1039.921	364.114	0.000	0.000	0.000	-3570.983	346.651	132.337	-3431.976	534.559	132.984	-3448.112	335.302	146.528	0.000	0.000	0.000
-2861.974	1136.960	139.243	-2845.012	1336.087	155.011	-2795.285	1231.854	146.062	-2876.727	305.421	133.756	-2869.785	505.892	138.121	-2815.566	403.352	135.276	-4177.281	482.303	129.301	-4112.516	577.753	124.224	-4126.798	378.541	138.630	-2754.800	753.981	328.612	-2917.849	999.069	331.108	-2749.684	883.325	329.901	-2933.259	647.245	327.834	-3288.931	719.732	524.731	-3276.245	952.544	523.354	-3059.371	919.888	520.929	0.000	0.000	0.000	-3629.317	854.051	571.747	0.000	0.000	0.000	0.000	0.000	0.000	-3685.580	743.741	527.546	-3881.461	973.509	540.730	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3360.594	1356.288	155.742	-3509.997	1166.536	142.942	0.000	0.000	0.000	0.000	0.000	0.000	-4138.684	660.647	349.616	-4137.399	895.558	356.933	-4224.063	764.544	353.072	-4212.155	1039.806	364.665	0.000	0.000	0.000	-3570.529	346.484	132.375	-3431.491	534.422	133.201	-3447.886	335.101	146.343	0.000	0.000	0.000
