Time, Mask, Bat, Sts1, Sts2, Seq #,T1FX,T1FY,T1FZ,T1TX,T1TY,T1TZ,T2FX,T2FY,T2FZ,T2TX,T2TY,T2TZ,T3FX,T3FY,T3FZ,T3TX,T3TY,T3TZ
857335353,  7, 2,   1508aa,        0, 102416, -104898.0, -74995.0, -133281.0, -49244.0, -67052.0, -89405.0, -111166.0, -142416.0, -69210.0, -101966.0, -82452.0, -95361.0, -62313.0, -68451.0, -129346.0, -152636.0, -100015.0, -30480.0
857335386,  7, 2,   1508aa,        0, 102417, -104808.0, -75719.0, -133643.0, -50240.0, -66872.0, -90127.0, -111166.0, -142506.0, -69210.0, -102147.0, -82543.0, -95361.0, -62313.0, -69086.0, -129706.0, -152996.0, -99652.0, -30752.0
857335419,  7, 2,   1508aa,        0, 102418, -104717.0, -76080.0, -133372.0, -50602.0, -67052.0, -90579.0, -111166.0, -142686.0, -69119.0, -102327.0, -82452.0, -95542.0, -62222.0, -68632.0, -129526.0, -152636.0, -99743.0, -30298.0
857335452,  7, 2,   1508aa,        0, 102419, -104808.0, -74904.0, -133281.0, -49516.0, -67052.0, -89495.0, -111166.0, -142596.0, -69210.0, -102056.0, -82182.0, -95271.0, -62131.0, -67907.0, -129256.0, -152185.0, -99834.0, -29935.0
857335484,  7, 2,   1508aa,        0, 102420, -104717.0, -76261.0, -133010.0, -50602.0, -67323.0, -90760.0, -111166.0, -142776.0, -69390.0, -102147.0, -82001.0, -95271.0, -62040.0, -68179.0, -128896.0, -152816.0, -100196.0, -30570.0
857335517,  7, 2,   1508aa,        0, 102421, -104627.0, -75085.0, -133101.0, -49787.0, -67052.0, -89766.0, -111166.0, -142956.0, -69480.0, -102147.0, -81731.0, -95271.0, -62040.0, -68270.0, -128536.0, -153176.0, -100378.0, -30843.0
857335550,  7, 2,   1508aa,        0, 102422, -104808.0, -76080.0, -133101.0, -50602.0, -67052.0, -90579.0, -111166.0, -142776.0, -69480.0, -101876.0, -81640.0, -95090.0, -61950.0, -67907.0, -128446.0, -152816.0, -100378.0, -30480.0
857335583,  7, 2,   1508aa,        0, 102423, -104808.0, -75719.0, -132920.0, -50059.0, -67143.0, -90218.0, -111075.0, -142596.0, -69480.0, -101786.0, -81640.0, -95000.0, -61950.0, -67907.0, -128356.0, -152636.0, -100378.0, -30298.0
857335615,  7, 2,   1508aa,        0, 102424, -104808.0, -75990.0, -132829.0, -50602.0, -67323.0, -90669.0, -111075.0, -142596.0, -69480.0, -101966.0, -81731.0, -95090.0, -62040.0, -67907.0, -128176.0, -152816.0, -100559.0, -30480.0
857335648,  7, 2,   1508aa,        0, 102425, -104808.0, -74814.0, -133010.0, -49697.0, -67323.0, -89766.0, -111075.0, -142866.0, -69480.0, -102237.0, -81911.0, -95361.0, -62131.0, -68179.0, -128716.0, -153176.0, -100378.0, -30843.0
857335681,  7, 2,   1508aa,        0, 102426, -104808.0, -76080.0, -133101.0, -50783.0, -67413.0, -90940.0, -111166.0, -142776.0, -69300.0, -102147.0, -82091.0, -95361.0, -62313.0, -68542.0, -128986.0, -152906.0, -100015.0, -30752.0
857335714,  7, 2,   1508aa,        0, 102427, -104808.0, -75719.0, -133281.0, -50331.0, -67233.0, -90308.0, -111166.0, -142506.0, -69390.0, -101876.0, -82272.0, -95181.0, -62222.0, -68542.0, -128986.0, -152636.0, -100106.0, -30480.0
857335747,  7, 2,   1508aa,        0, 102428, -104717.0, -74362.0, -133462.0, -48973.0, -66872.0, -88773.0, -111166.0, -142416.0, -69300.0, -101966.0, -82272.0, -95181.0, -62313.0, -68270.0, -129346.0, -152546.0, -99834.0, -30298.0
857335779,  7, 2,   1508aa,        0, 102429, -104898.0, -75990.0, -133281.0, -50240.0, -67143.0, -90398.0, -111166.0, -142776.0, -69119.0, -102327.0, -82452.0, -95542.0, -62222.0, -68995.0, -129436.0, -152996.0, -99834.0, -30752.0
857335812,  7, 2,   1508aa,        0, 102430, -104898.0, -75990.0, -133462.0, -50512.0, -66872.0, -90489.0, -111166.0, -142776.0, -69300.0, -102147.0, -82182.0, -95452.0, -62222.0, -68995.0, -128986.0, -153356.0, -100015.0, -31024.0
857335845,  7, 2,   1508aa,        0, 102431, -104898.0, -74995.0, -133462.0, -49516.0, -66872.0, -89586.0, -111166.0, -142956.0, -69390.0, -102056.0, -82091.0, -95452.0, -62222.0, -68088.0, -129166.0, -152365.0, -99834.0, -30117.0
857335878,  7, 2,   1508aa,        0, 102432, -104808.0, -75900.0, -132920.0, -50331.0, -67143.0, -90218.0, -111075.0, -143137.0, -69390.0, -102327.0, -82001.0, -95452.0, -62222.0, -67726.0, -128806.0, -152185.0, -99924.0, -29754.0
857335910,  7, 2,   1508aa,        0, 102433, -104898.0, -75538.0, -133101.0, -50149.0, -66962.0, -90127.0, -111075.0, -142686.0, -69570.0, -101966.0, -81731.0, -95181.0, -62131.0, -68360.0, -128266.0, -153356.0, -100378.0, -31024.0
857335943,  7, 2,   1508aa,        0, 102434, -104898.0, -75990.0, -132829.0, -50602.0, -67233.0, -90579.0, -110985.0, -142596.0, -69390.0, -101966.0, -81821.0, -95181.0, -62131.0, -69086.0, -128446.0, -153806.0, -100287.0, -31478.0
857335976,  7, 2,   1508aa,        0, 102435, -104808.0, -75357.0, -132739.0, -50331.0, -67323.0, -90037.0, -110985.0, -142506.0, -69390.0, -101696.0, -81911.0, -95000.0, -62222.0, -68360.0, -128536.0, -152996.0, -100106.0, -30661.0
857336009,  7, 2,   1508aa,        0, 102436, -104898.0, -74452.0, -132829.0, -49244.0, -67233.0, -89315.0, -110985.0, -142325.0, -69480.0, -101606.0, -81821.0, -94910.0, -62131.0, -67544.0, -128356.0, -152185.0, -100287.0, -29845.0
857336041,  7, 2,   1508aa,        0, 102437, -104808.0, -75809.0, -132829.0, -50421.0, -67323.0, -90308.0, -111075.0, -142776.0, -69300.0, -102147.0, -82182.0, -95361.0, -62222.0, -68542.0, -128626.0, -153176.0, -100287.0, -30843.0
857336074,  7, 2,   1508aa,        0, 102438, -104898.0, -75357.0, -133462.0, -49878.0, -66782.0, -90127.0, -111075.0, -142866.0, -69480.0, -102327.0, -82091.0, -95542.0, -62222.0, -69358.0, -129076.0, -153806.0, -99834.0, -31387.0
857336107,  7, 2,   1508aa,        0, 102439, -104808.0, -75176.0, -133281.0, -49787.0, -67143.0, -89586.0, -111166.0, -142866.0, -69300.0, -102147.0, -82272.0, -95452.0, -62313.0, -68451.0, -129256.0, -152455.0, -99834.0, -30208.0
857336140,  7, 2,   1508aa,        0, 102440, -104808.0, -75990.0, -133281.0, -50331.0, -67052.0, -90218.0, -111166.0, -142596.0, -69390.0, -101696.0, -82182.0, -95090.0, -62313.0, -67998.0, -129166.0, -152005.0, -99834.0, -29663.0
857336173,  7, 2,   1508aa,        0, 102441, -104898.0, -75900.0, -133462.0, -50149.0, -66872.0, -90308.0, -111166.0, -142596.0, -69480.0, -101966.0, -82091.0, -95181.0, -62313.0, -68904.0, -129166.0, -152996.0, -99924.0, -30752.0
857336205,  7, 2,   1508aa,        0, 102442, -104808.0, -75447.0, -133191.0, -49878.0, -67052.0, -89766.0, -111075.0, -142416.0, -69300.0, -101786.0, -82272.0, -95090.0, -62222.0, -69267.0, -129166.0, -153536.0, -100196.0, -31478.0
857336238,  7, 2,   1508aa,        0, 102443, -104808.0, -75085.0, -133372.0, -49697.0, -66962.0, -89676.0, -111075.0, -142235.0, -69390.0, -101425.0, -82091.0, -94910.0, -62222.0, -68995.0, -129076.0, -153356.0, -99834.0, -31115.0
857336271,  7, 2,   1508aa,        0, 102444, -104898.0, -75266.0, -133101.0, -49878.0, -67052.0, -89766.0, -111075.0, -142686.0, -69300.0, -101966.0, -82091.0, -95361.0, -62131.0, -67907.0, -128896.0, -152546.0, -99924.0, -30298.0
857336304,  7, 2,   1508aa,        0, 102445, -104898.0, -75447.0, -132739.0, -50331.0, -67323.0, -90218.0, -111075.0, -143137.0, -69390.0, -102507.0, -82001.0, -95632.0, -62040.0, -67454.0, -128356.0, -152365.0, -100468.0, -30117.0
857336336,  7, 2,   1508aa,        0, 102446, -104808.0, -75719.0, -132829.0, -50421.0, -67323.0, -90579.0, -111075.0, -143046.0, -69570.0, -102417.0, -81731.0, -95452.0, -62040.0, -68360.0, -128536.0, -153356.0, -100378.0, -31024.0
857336369,  7, 2,   1508aa,        0, 102447, -104808.0, -75719.0, -132920.0, -50421.0, -67233.0, -90308.0, -111075.0, -142686.0, -69480.0, -102056.0, -81821.0, -95181.0, -62131.0, -68179.0, -128536.0, -152996.0, -100287.0, -30752.0
857336402,  7, 2,   1508aa,        0, 102448, -104808.0, -74181.0, -133101.0, -48882.0, -67052.0, -88683.0, -111166.0, -142145.0, -69390.0, -101515.0, -81821.0, -94729.0, -62040.0, -68179.0, -128716.0, -152726.0, -100106.0, -30480.0
857336435,  7, 2,   1508aa,        0, 102449, -104898.0, -75628.0, -132920.0, -50149.0, -67233.0, -90037.0, -111166.0, -142596.0, -69480.0, -101696.0, -81911.0, -95000.0, -62131.0, -68904.0, -128806.0, -153266.0, -100106.0, -30933.0
857336467,  7, 2,   1508aa,        0, 102450, -104808.0, -76261.0, -133372.0, -50783.0, -66962.0, -90669.0, -111166.0, -143227.0, -69390.0, -102687.0, -82091.0, -95722.0, -62040.0, -68904.0, -128806.0, -153356.0, -100106.0, -30933.0
857336500,  7, 2,   1508aa,        0, 102451, -104808.0, -75900.0, -133372.0, -50240.0, -66872.0, -90308.0, -111166.0, -143317.0, -69300.0, -102687.0, -82272.0, -95993.0, -62040.0, -67998.0, -129436.0, -152275.0, -99743.0, -30117.0
857336533,  7, 2,   1508aa,        0, 102452, -104717.0, -74904.0, -133281.0, -49154.0, -67052.0, -88863.0, -111166.0, -142686.0, -69119.0, -101876.0, -82362.0, -95271.0, -62131.0, -68179.0, -129526.0, -152365.0, -99562.0, -30026.0
857336566,  7, 2,   1508aa,        0, 102453, -104808.0, -75357.0, -133553.0, -49697.0, -66872.0, -90037.0, -111166.0, -142325.0, -69390.0, -101515.0, -82091.0, -94910.0, -62222.0, -69358.0, -129256.0, -153536.0, -99924.0, -31296.0
857336598,  7, 2,   1508aa,        0, 102454, -104808.0, -76261.0, -133191.0, -51145.0, -67323.0, -91031.0, -111256.0, -142686.0, -69300.0, -102147.0, -82272.0, -95361.0, -62313.0, -69176.0, -129166.0, -153266.0, -100196.0, -31024.0
857336631,  7, 2,   1508aa,        0, 102455, -104898.0, -74904.0, -133010.0, -49787.0, -67323.0, -89766.0, -111075.0, -142596.0, -69390.0, -102056.0, -82091.0, -95181.0, -62313.0, -67998.0, -129166.0, -152095.0, -100015.0, -29935.0
857336664,  7, 2,   1508aa,        0, 102456, -104808.0, -75447.0, -133010.0, -49787.0, -67323.0, -89766.0, -111166.0, -142506.0, -69480.0, -101876.0, -82001.0, -95090.0, -62131.0, -67907.0, -128716.0, -152365.0, -100196.0, -30117.0
857336697,  7, 2,   1508aa,        0, 102457, -104717.0, -75900.0, -133101.0, -50512.0, -67143.0, -90489.0, -111075.0, -142596.0, -69390.0, -101876.0, -81911.0, -95090.0, -62131.0, -68632.0, -128356.0, -153446.0, -100559.0, -31296.0
857336730,  7, 2,   1508aa,        0, 102458, -104808.0, -75085.0, -133010.0, -49878.0, -67323.0, -90127.0, -111166.0, -142506.0, -69480.0, -101786.0, -81731.0, -94910.0, -62131.0, -68814.0, -128716.0, -153626.0, -100196.0, -31387.0
857336762,  7, 2,   1508aa,        0, 102459, -104808.0, -75900.0, -132920.0, -50602.0, -67233.0, -90308.0, -111075.0, -142506.0, -69480.0, -101515.0, -81821.0, -94910.0, -62131.0, -68088.0, -128536.0, -152726.0, -100106.0, -30389.0
857336795,  7, 2,   1508aa,        0, 102460, -104717.0, -74995.0, -132920.0, -49335.0, -67233.0, -89495.0, -111166.0, -142325.0, -69570.0, -101606.0, -81821.0, -94819.0, -62040.0, -67726.0, -128356.0, -152726.0, -100559.0, -30570.0
857336828,  7, 2,   1508aa,        0, 102461, -104717.0, -75447.0, -133010.0, -49968.0, -67233.0, -89857.0, -111166.0, -142686.0, -69390.0, -102056.0, -81911.0, -95181.0, -62222.0, -68904.0, -128806.0, -153446.0, -100196.0, -31205.0
857336861,  7, 2,   1508aa,        0, 102462, -104808.0, -76352.0, -133281.0, -50964.0, -67052.0, -90940.0, -111166.0, -142776.0, -69480.0, -101966.0, -82001.0, -95090.0, -62313.0, -69086.0, -128896.0, -153266.0, -99924.0, -30933.0
857336893,  7, 2,   1508aa,        0, 102463, -104808.0, -75357.0, -133462.0, -49968.0, -66782.0, -89857.0, -111166.0, -142235.0, -69210.0, -101606.0, -82272.0, -95000.0, -62131.0, -68179.0, -129166.0, -152185.0, -99834.0, -29935.0
857336926,  7, 2,   1508aa,        0, 102464, -104808.0, -74904.0, -133281.0, -49335.0, -66962.0, -89315.0, -111166.0, -142506.0, -69119.0, -102147.0, -82452.0, -95361.0, -62222.0, -68179.0, -129436.0, -152185.0, -99562.0, -29845.0
857336959,  7, 2,   1508aa,        0, 102465, -104808.0, -75266.0, -133462.0, -49697.0, -66872.0, -89676.0, -111166.0, -142866.0, -69210.0, -102507.0, -82452.0, -95722.0, -62131.0, -69086.0, -129436.0, -153356.0, -99652.0, -30933.0
857336992,  7, 2,   1508aa,        0, 102466, -104898.0, -76171.0, -133462.0, -50602.0, -66872.0, -90579.0, -111075.0, -142866.0, -69119.0, -102327.0, -82543.0, -95722.0, -62313.0, -69086.0, -129076.0, -153536.0, -100015.0, -31205.0
857337024,  7, 2,   1508aa,        0, 102467, -104898.0, -74904.0, -133281.0, -49787.0, -67052.0, -89676.0, -111075.0, -142686.0, -69390.0, -101876.0, -82182.0, -95271.0, -62313.0, -68451.0, -128986.0, -152455.0, -99743.0, -30208.0
857337057,  7, 2,   1508aa,        0, 102468, -104898.0, -75809.0, -132829.0, -50331.0, -67413.0, -90308.0, -111075.0, -142776.0, -69570.0, -101966.0, -81911.0, -95181.0, -62313.0, -68088.0, -128626.0, -152455.0, -100106.0, -30208.0
857337090,  7, 2,   1508aa,        0, 102469, -104808.0, -75357.0, -133010.0, -50331.0, -67233.0, -90218.0, -111075.0, -143137.0, -69660.0, -102327.0, -81821.0, -95452.0, -62222.0, -68542.0, -128536.0, -153446.0, -100378.0, -31115.0
857337123,  7, 2,   1508aa,        0, 102470, -104898.0, -75085.0, -133010.0, -49697.0, -67143.0, -89676.0, -111075.0, -143046.0, -69660.0, -102237.0, -81731.0, -95361.0, -62313.0, -68632.0, -128806.0, -153536.0, -100015.0, -31296.0
857337156,  7, 2,   1508aa,        0, 102471, -104808.0, -74814.0, -132920.0, -49606.0, -67323.0, -89315.0, -111166.0, -142686.0, -69570.0, -101696.0, -81731.0, -95000.0, -62222.0, -67907.0, -128446.0, -152816.0, -100287.0, -30661.0
857337188,  7, 2,   1508aa,        0, 102472, -104808.0, -74814.0, -132920.0, -49425.0, -67143.0, -89495.0, -111075.0, -142776.0, -69480.0, -101876.0, -81821.0, -95090.0, -62131.0, -67816.0, -128446.0, -152726.0, -100378.0, -30570.0
857337221,  7, 2,   1508aa,        0, 102473, -104898.0, -75628.0, -133101.0, -50240.0, -67052.0, -90308.0, -111166.0, -143587.0, -69390.0, -102868.0, -82182.0, -95993.0, -62131.0, -68360.0, -128986.0, -153086.0, -100015.0, -30752.0
857337254,  7, 2,   1508aa,        0, 102474, -104898.0, -75990.0, -133281.0, -50512.0, -67052.0, -90489.0, -111166.0, -143317.0, -69300.0, -102868.0, -82182.0, -95993.0, -62131.0, -68632.0, -129166.0, -153176.0, -99834.0, -30752.0
857337287,  7, 2,   1508aa,        0, 102475, -104808.0, -76080.0, -133191.0, -50693.0, -67233.0, -90398.0, -111256.0, -142866.0, -69300.0, -102327.0, -82272.0, -95632.0, -62222.0, -68179.0, -128896.0, -152275.0, -100015.0, -29935.0
857337319,  7, 2,   1508aa,        0, 102476, -104808.0, -74723.0, -133372.0, -49335.0, -66872.0, -89224.0, -111166.0, -142596.0, -69210.0, -102056.0, -82272.0, -95271.0, -62313.0, -68542.0, -129436.0, -152546.0, -99562.0, -30117.0
857337352,  7, 2,   1508aa,        0, 102477, -104808.0, -74543.0, -133462.0, -48882.0, -66872.0, -89044.0, -111166.0, -142416.0, -69119.0, -101876.0, -82272.0, -95090.0, -62403.0, -69539.0, -129706.0, -153626.0, -99380.0, -31296.0
857337385,  7, 2,   1508aa,        0, 102478, -104808.0, -75809.0, -133281.0, -50240.0, -67143.0, -90127.0, -111075.0, -142416.0, -69119.0, -101876.0, -82182.0, -95000.0, -62313.0, -69720.0, -129076.0, -153626.0, -99924.0, -31296.0
857337418,  7, 2,   1508aa,        0, 102479, -104808.0, -75628.0, -133462.0, -50059.0, -66872.0, -90127.0, -111166.0, -142776.0, -69300.0, -101966.0, -82091.0, -95361.0, -62131.0, -68542.0, -129076.0, -152546.0, -99834.0, -30298.0
857337450,  7, 2,   1508aa,        0, 102480, -104898.0, -75447.0, -133191.0, -50059.0, -67052.0, -89947.0, -111166.0, -143227.0, -69210.0, -102417.0, -82182.0, -95722.0, -62131.0, -67907.0, -129166.0, -152185.0, -99652.0, -29754.0
857337483,  7, 2,   1508aa,        0, 102481, -104808.0, -76080.0, -133101.0, -50693.0, -67233.0, -90850.0, -111166.0, -143137.0, -69480.0, -102327.0, -81821.0, -95542.0, -62131.0, -68179.0, -128716.0, -152996.0, -100287.0, -30570.0
857337516,  7, 2,   1508aa,        0, 102482, -104717.0, -75719.0, -132920.0, -50331.0, -67504.0, -90489.0, -111166.0, -142686.0, -69660.0, -101696.0, -81731.0, -94819.0, -62131.0, -68632.0, -128716.0, -153356.0, -100559.0, -31205.0
857337549,  7, 2,   1508aa,        0, 102483, -104808.0, -75266.0, -132920.0, -49878.0, -67323.0, -89857.0, -111166.0, -142055.0, -69480.0, -101245.0, -81731.0, -94458.0, -62222.0, -68360.0, -128716.0, -152996.0, -100287.0, -30933.0
857337582,  7, 2,   1508aa,        0, 102484, -104717.0, -74271.0, -133372.0, -48882.0, -66872.0, -88863.0, -111166.0, -141965.0, -69480.0, -101335.0, -81821.0, -94639.0, -62131.0, -68542.0, -128806.0, -153176.0, -100287.0, -30933.0
857337614,  7, 2,   1508aa,        0, 102485, -104717.0, -75809.0, -133010.0, -50331.0, -67413.0, -90218.0, -111166.0, -142506.0, -69390.0, -101966.0, -82001.0, -95090.0, -62040.0, -69176.0, -128716.0, -153716.0, -100378.0, -31568.0
857337647,  7, 2,   1508aa,        0, 102486, -104808.0, -76171.0, -133010.0, -51055.0, -67323.0, -91121.0, -111166.0, -142866.0, -69390.0, -102237.0, -82001.0, -95361.0, -62040.0, -68995.0, -128806.0, -153356.0, -100287.0, -31296.0
857337680,  7, 2,   1508aa,        0, 102487, -104898.0, -75266.0, -133191.0, -49968.0, -66962.0, -89857.0, -111166.0, -142776.0, -69300.0, -102056.0, -82182.0, -95361.0, -62131.0, -67907.0, -129256.0, -152095.0, -99743.0, -29935.0
857337713,  7, 2,   1508aa,        0, 102488, -104808.0, -74814.0, -133553.0, -49244.0, -66691.0, -89044.0, -111075.0, -142416.0, -69119.0, -101786.0, -82182.0, -95090.0, -62040.0, -67816.0, -129166.0, -152365.0, -99743.0, -29845.0
857337745,  7, 2,   1508aa,        0, 102489, -104898.0, -76171.0, -133372.0, -50331.0, -66872.0, -90489.0, -111075.0, -142325.0, -69210.0, -101876.0, -82001.0, -95000.0, -62131.0, -69086.0, -129256.0, -153446.0, -99924.0, -31115.0
857337778,  7, 2,   1508aa,        0, 102490, -104808.0, -75990.0, -133191.0, -50421.0, -67052.0, -90308.0, -111075.0, -142506.0, -69210.0, -101966.0, -82182.0, -95090.0, -62131.0, -69358.0, -129166.0, -153446.0, -99924.0, -31205.0
857337811,  7, 2,   1508aa,        0, 102491, -104808.0, -74723.0, -133643.0, -49335.0, -66691.0, -89315.0, -111075.0, -142596.0, -69210.0, -101966.0, -82182.0, -95361.0, -62222.0, -67726.0, -129256.0, -152185.0, -99743.0, -29845.0
857337844,  7, 2,   1508aa,        0, 102492, -104808.0, -75266.0, -133281.0, -49516.0, -66962.0, -89586.0, -111166.0, -143137.0, -69210.0, -102507.0, -82182.0, -95722.0, -62222.0, -67998.0, -129346.0, -152275.0, -99652.0, -29935.0
857337876,  7, 2,   1508aa,        0, 102493, -104898.0, -76080.0, -133101.0, -50512.0, -67143.0, -90398.0, -111166.0, -143317.0, -69390.0, -102597.0, -82091.0, -95722.0, -62222.0, -68995.0, -128986.0, -153446.0, -100106.0, -31115.0
857337909,  7, 2,   1508aa,        0, 102494, -104898.0, -75266.0, -133191.0, -50059.0, -67052.0, -90037.0, -111166.0, -142686.0, -69480.0, -101966.0, -82091.0, -95271.0, -62131.0, -68814.0, -128806.0, -153266.0, -100287.0, -30933.0
857337942,  7, 2,   1508aa,        0, 102495, -104808.0, -75357.0, -133191.0, -50421.0, -67143.0, -90127.0, -111075.0, -142416.0, -69390.0, -101606.0, -82091.0, -95000.0, -62131.0, -68270.0, -128896.0, -152726.0, -100106.0, -30389.0
857337975,  7, 2,   1508aa,        0, 102496, -104898.0, -75266.0, -132920.0, -50059.0, -67323.0, -90308.0, -111166.0, -142866.0, -69480.0, -102056.0, -81911.0, -95181.0, -62222.0, -68451.0, -128896.0, -153086.0, -100106.0, -30752.0
857338008,  7, 2,   1508aa,        0, 102497, -104808.0, -74995.0, -132739.0, -49697.0, -67413.0, -89495.0, -111166.0, -143046.0, -69570.0, -102327.0, -81911.0, -95361.0, -62222.0, -68542.0, -128626.0, -153356.0, -100378.0, -31024.0
857338040,  7, 2,   1508aa,        0, 102498, -104898.0, -76442.0, -133281.0, -50964.0, -66872.0, -91031.0, -111075.0, -143046.0, -69480.0, -102147.0, -81911.0, -95452.0, -62131.0, -68360.0, -128536.0, -153266.0, -100378.0, -30933.0
857338073,  7, 2,   1508aa,        0, 102499, -104898.0, -75447.0, -133281.0, -49787.0, -66872.0, -89857.0, -111075.0, -142956.0, -69390.0, -102056.0, -82001.0, -95452.0, -62222.0, -68360.0, -128986.0, -152816.0, -99924.0, -30570.0
857338106,  7, 2,   1508aa,        0, 102500, -104808.0, -75809.0, -133191.0, -50240.0, -67143.0, -89947.0, -110985.0, -142866.0, -69300.0, -102056.0, -82182.0, -95271.0, -62313.0, -68088.0, -128986.0, -152546.0, -99743.0, -30117.0
857338139,  7, 2,   1508aa,        0, 102501, -104808.0, -74271.0, -133553.0, -48611.0, -66691.0, -88683.0, -111075.0, -142416.0, -69300.0, -101876.0, -82091.0, -95090.0, -62313.0, -68632.0, -129166.0, -153086.0, -99743.0, -30480.0
857338171,  7, 2,   1508aa,        0, 102502, -104808.0, -76171.0, -133281.0, -50602.0, -67052.0, -90669.0, -111075.0, -142596.0, -69119.0, -102147.0, -82362.0, -95361.0, -62222.0, -68814.0, -129346.0, -153266.0, -99743.0, -30933.0
857338204,  7, 2,   1508aa,        0, 102503, -104808.0, -75357.0, -133101.0, -50149.0, -67143.0, -90127.0, -111166.0, -142776.0, -69210.0, -102056.0, -82272.0, -95361.0, -62313.0, -68814.0, -129346.0, -152996.0, -99652.0, -30661.0
857338237,  7, 2,   1508aa,        0, 102504, -104717.0, -75900.0, -133191.0, -50421.0, -67143.0, -90489.0, -111075.0, -142686.0, -69210.0, -101966.0, -82182.0, -95271.0, -62222.0, -68360.0, -129166.0, -152455.0, -99652.0, -30117.0
857338270,  7, 2,   1508aa,        0, 102505, -104717.0, -75447.0, -133281.0, -49878.0, -66962.0, -89766.0, -111166.0, -142686.0, -69210.0, -102147.0, -82272.0, -95452.0, -62222.0, -68542.0, -129166.0, -152816.0, -99924.0, -30480.0
857338302,  7, 2,   1508aa,        0, 102506, -104808.0, -75628.0, -133372.0, -49968.0, -66962.0, -90127.0, -111166.0, -142506.0, -69390.0, -101966.0, -82001.0, -95181.0, -62222.0, -68904.0, -129256.0, -153356.0, -99924.0, -31024.0
857338335,  7, 2,   1508aa,        0, 102507, -104717.0, -74814.0, -133372.0, -49335.0, -66962.0, -89044.0, -111166.0, -142416.0, -69300.0, -101696.0, -82001.0, -95000.0, -62131.0, -68995.0, -128986.0, -153356.0, -100015.0, -31024.0
857338368,  7, 2,   1508aa,        0, 102508, -104808.0, -75085.0, -133010.0, -49425.0, -67233.0, -89586.0, -111166.0, -142416.0, -69480.0, -101515.0, -81821.0, -94819.0, -62040.0, -68360.0, -128626.0, -153086.0, -100468.0, -30933.0
857338401,  7, 2,   1508aa,        0, 102509, -104808.0, -75538.0, -132829.0, -50240.0, -67413.0, -90218.0, -111166.0, -143046.0, -69480.0, -102056.0, -81731.0, -95271.0, -62131.0, -68542.0, -128806.0, -153176.0, -100196.0, -30843.0
857338433,  7, 2,   1508aa,        0, 102510, -104808.0, -76080.0, -133101.0, -50783.0, -67143.0, -90669.0, -111166.0, -143317.0, -69570.0, -102417.0, -81731.0, -95452.0, -62131.0, -68270.0, -128626.0, -152996.0, -100196.0, -30570.0
857338466,  7, 2,   1508aa,        0, 102511, -104808.0, -75447.0, -133101.0, -50149.0, -67143.0, -90127.0, -111166.0, -142776.0, -69390.0, -102056.0, -81911.0, -95271.0, -62040.0, -68270.0, -128716.0, -152906.0, -100378.0, -30752.0
857338499,  7, 2,   1508aa,        0, 102512, -104717.0, -75538.0, -133010.0, -50059.0, -67323.0, -90127.0, -111166.0, -142416.0, -69210.0, -101606.0, -82001.0, -94910.0, -62131.0, -68904.0, -129076.0, -153266.0, -99924.0, -30933.0
857338532,  7, 2,   1508aa,        0, 102513, -104717.0, -74452.0, -133191.0, -49244.0, -67052.0, -89134.0, -111166.0, -142325.0, -69300.0, -101515.0, -82091.0, -94819.0, -62131.0, -68814.0, -129076.0, -152996.0, -100015.0, -30933.0
857338565,  7, 2,   1508aa,        0, 102514, -104808.0, -74633.0, -133553.0, -49154.0, -66872.0, -89224.0, -111075.0, -142325.0, -69029.0, -101786.0, -82272.0, -95090.0, -62222.0, -69176.0, -129526.0, -153446.0, -99652.0, -31115.0
857338597,  7, 2,   1508aa,        0, 102515, -104717.0, -75447.0, -133372.0, -49787.0, -67052.0, -89947.0, -111166.0, -142956.0, -69210.0, -102327.0, -82272.0, -95632.0, -62131.0, -68995.0, -129436.0, -153176.0, -99743.0, -30843.0
857338630,  7, 2,   1508aa,        0, 102516, -104717.0, -75357.0, -133462.0, -49787.0, -66782.0, -89766.0, -111166.0, -143137.0, -69390.0, -102507.0, -82091.0, -95632.0, -62131.0, -68723.0, -129346.0, -152726.0, -99652.0, -30298.0
857338663,  7, 2,   1508aa,        0, 102517, -104808.0, -75447.0, -133462.0, -49606.0, -66782.0, -89586.0, -111166.0, -142956.0, -69210.0, -102147.0, -82182.0, -95452.0, -62131.0, -68451.0, -129256.0, -152636.0, -99743.0, -30298.0
857338696,  7, 2,   1508aa,        0, 102518, -104717.0, -74362.0, -133462.0, -49063.0, -66782.0, -88863.0, -111166.0, -142416.0, -69300.0, -101606.0, -82001.0, -94819.0, -62040.0, -68723.0, -129166.0, -153266.0, -99924.0, -30933.0
857338728,  7, 2,   1508aa,        0, 102519, -104808.0, -75266.0, -133101.0, -49787.0, -67143.0, -89947.0, -111166.0, -142596.0, -69300.0, -101786.0, -81911.0, -95000.0, -62040.0, -69086.0, -129166.0, -153536.0, -99924.0, -31296.0
857338761,  7, 2,   1508aa,        0, 102520, -104717.0, -74995.0, -133101.0, -49968.0, -67143.0, -89676.0, -111166.0, -143046.0, -69300.0, -102147.0, -82001.0, -95361.0, -62131.0, -68723.0, -129076.0, -153176.0, -99924.0, -30843.0
