NO_OF_FRAMES	1066
NO_OF_CAMERAS	10
NO_OF_MARKERS	40
FREQUENCY	72
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-08-30, 18:40:07	1350375.27588781
DATA_INCLUDED	3D
MARKER_NAMES	L5	L2	L3	L4	L1	E3	E1	E2	C4	C3	C2	C1	A3	A1	A2	B3	B1	B2	D2	D1	D4	D3	F1	F3	F2	H2	H1	H3	H4	K1	K4	K2	K3	J3	J2	J1	G2	G1	G3	G4
L5 X	L5 Y	L5 Z	L2 X	L2 Y	L2 Z	L3 X	L3 Y	L3 Z	L4 X	L4 Y	L4 Z	L1 X	L1 Y	L1 Z	E3 X	E3 Y	E3 Z	E1 X	E1 Y	E1 Z	E2 X	E2 Y	E2 Z	C4 X	C4 Y	C4 Z	C3 X	C3 Y	C3 Z	C2 X	C2 Y	C2 Z	C1 X	C1 Y	C1 Z	A3 X	A3 Y	A3 Z	A1 X	A1 Y	A1 Z	A2 X	A2 Y	A2 Z	B3 X	B3 Y	B3 Z	B1 X	B1 Y	B1 Z	B2 X	B2 Y	B2 Z	D2 X	D2 Y	D2 Z	D1 X	D1 Y	D1 Z	D4 X	D4 Y	D4 Z	D3 X	D3 Y	D3 Z	F1 X	F1 Y	F1 Z	F3 X	F3 Y	F3 Z	F2 X	F2 Y	F2 Z	H2 X	H2 Y	H2 Z	H1 X	H1 Y	H1 Z	H3 X	H3 Y	H3 Z	H4 X	H4 Y	H4 Z	K1 X	K1 Y	K1 Z	K4 X	K4 Y	K4 Z	K2 X	K2 Y	K2 Z	K3 X	K3 Y	K3 Z	J3 X	J3 Y	J3 Z	J2 X	J2 Y	J2 Z	J1 X	J1 Y	J1 Z	G2 X	G2 Y	G2 Z	G1 X	G1 Y	G1 Z	G3 X	G3 Y	G3 Z	G4 X	G4 Y	G4 Z	
-3028.969	-670.243	354.891	0.000	0.000	0.000	-3032.604	-430.218	357.205	-3115.974	-569.124	352.463	0.000	0.000	0.000	-2961.424	-125.737	144.197	-2985.813	75.498	133.005	0.000	0.000	0.000	-2266.070	-154.280	140.823	-2390.727	-139.936	135.226	-2366.842	61.744	140.492	-2243.467	47.929	144.576	-1738.898	-164.936	129.379	-1722.318	34.924	141.269	-1672.773	-70.740	133.668	-1751.735	-992.268	126.387	-1742.437	-791.762	137.132	-1689.204	-893.883	130.852	-2444.562	-757.314	115.540	0.000	0.000	0.000	-2338.576	-969.155	140.471	-2465.519	-959.576	125.381	0.000	0.000	0.000	-3004.387	-951.952	139.049	0.000	0.000	0.000	-2153.816	-347.602	515.621	-1939.575	-373.708	511.853	-2162.132	-581.178	528.857	-1948.592	-570.599	519.395	-2546.295	-335.800	532.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.581	-448.482	571.623	-2350.024	-319.551	562.221	-2202.802	-461.116	563.929	-1625.863	-416.987	320.358	-1793.599	-301.479	322.190	-1630.176	-545.428	319.855	-1805.068	-649.535	323.771
-3029.386	-669.996	355.488	0.000	0.000	0.000	-3034.841	-430.631	360.357	-3116.191	-568.972	352.806	0.000	0.000	0.000	-2962.146	-125.459	143.955	-2985.938	75.702	133.512	0.000	0.000	0.000	-2266.107	-154.207	140.770	-2390.650	-139.990	135.133	-2366.891	61.692	140.673	-2243.463	47.891	144.611	-1738.901	-164.933	129.326	-1722.357	34.843	141.539	-1672.818	-70.747	133.917	-1751.928	-991.923	126.945	-1742.325	-791.695	137.590	-1689.127	-893.854	131.192	-2444.843	-757.016	115.986	0.000	0.000	0.000	-2338.655	-968.802	140.917	-2466.206	-959.134	126.249	0.000	0.000	0.000	-3004.936	-951.514	139.156	0.000	0.000	0.000	-2153.867	-347.513	515.858	-1939.600	-373.668	512.020	-2162.317	-580.912	529.264	-1948.459	-570.082	518.484	-2546.525	-335.687	532.868	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.591	-448.705	571.772	-2350.397	-319.440	562.626	-2202.962	-460.829	564.523	-1625.874	-417.049	320.665	-1793.575	-301.524	322.419	-1630.226	-545.471	319.938	-1805.082	-649.565	324.088
-3029.287	-669.977	355.520	0.000	0.000	0.000	-3031.716	-430.989	356.393	-3116.149	-568.910	352.838	0.000	0.000	0.000	-2962.665	-125.040	143.646	-2985.777	75.797	133.697	0.000	0.000	0.000	-2266.120	-154.183	140.716	-2390.575	-140.046	135.030	-2366.782	61.640	140.629	-2243.443	47.822	144.584	-1738.902	-164.941	129.320	-1722.330	34.838	141.654	-1672.776	-70.697	134.082	-1751.899	-991.731	127.145	-1742.196	-791.568	137.870	-1689.150	-893.858	131.078	-2444.848	-757.002	116.120	0.000	0.000	0.000	-2338.590	-968.705	141.028	-2466.264	-959.075	126.410	0.000	0.000	0.000	-3005.014	-951.283	138.921	0.000	0.000	0.000	-2153.883	-347.459	516.017	-1939.638	-373.636	512.163	-2162.335	-580.699	529.416	-1948.467	-570.050	518.514	-2546.497	-335.751	532.905	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.603	-448.774	571.876	-2350.316	-319.305	562.691	-2202.922	-460.941	564.705	-1625.840	-417.049	320.726	-1793.541	-301.573	322.532	-1630.198	-545.452	320.051	-1805.019	-649.500	324.265
-3029.259	-670.084	355.419	0.000	0.000	0.000	-3034.748	-430.804	360.181	-3116.195	-569.024	352.736	0.000	0.000	0.000	-2961.843	-125.411	144.074	-2985.877	75.681	133.385	0.000	0.000	0.000	-2266.108	-154.210	140.667	-2390.523	-140.081	134.941	-2366.781	61.543	140.597	-2243.400	47.716	144.473	-1738.901	-164.958	129.351	-1722.350	34.869	141.654	-1672.736	-70.782	133.962	-1751.879	-992.079	126.881	-1742.221	-791.627	137.744	-1689.142	-893.835	131.162	-2444.711	-757.218	115.984	0.000	0.000	0.000	-2338.651	-968.835	140.892	-2465.789	-959.359	126.010	0.000	0.000	0.000	-3005.054	-951.668	138.840	0.000	0.000	0.000	-2153.914	-347.579	515.901	-1939.642	-373.721	512.090	-2162.298	-581.066	529.300	-1948.467	-570.177	518.473	-2546.496	-335.828	532.836	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.740	-448.650	571.958	-2350.297	-319.468	562.489	-2202.960	-460.977	564.694	-1625.864	-417.073	320.664	-1793.595	-301.547	322.491	-1630.198	-545.473	320.065	-1805.058	-649.529	324.067
-3029.384	-670.185	355.306	0.000	0.000	0.000	-3032.601	-430.581	357.384	-3116.064	-569.068	353.368	0.000	0.000	0.000	-2961.408	-125.665	144.409	-2985.862	75.578	133.208	0.000	0.000	0.000	-2266.070	-154.292	140.629	-2390.515	-140.073	134.892	-2366.806	61.477	140.485	-2243.384	47.594	144.322	-1738.897	-164.979	129.410	-1722.284	34.768	141.492	-1672.766	-70.812	133.823	-1751.890	-992.350	126.514	-1742.402	-791.803	137.293	-1689.239	-893.945	130.881	-2444.584	-757.382	115.851	0.000	0.000	0.000	-2338.672	-969.217	140.642	-2465.663	-959.777	125.637	0.000	0.000	0.000	-3004.977	-951.974	138.757	0.000	0.000	0.000	-2153.854	-347.661	515.789	-1939.599	-373.846	511.969	-2162.315	-581.064	529.068	-1948.458	-570.242	518.459	-2546.551	-335.934	532.840	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.592	-448.760	571.807	-2350.150	-319.730	562.320	-2202.813	-461.323	564.408	-1625.875	-417.116	320.541	-1793.595	-301.608	322.388	-1630.206	-545.524	319.987	-1805.103	-649.673	323.892
-3029.218	-670.153	355.279	0.000	0.000	0.000	-3032.448	-430.753	357.353	-3116.035	-569.113	352.669	0.000	0.000	0.000	-2961.306	-125.387	144.250	-2985.827	75.698	133.268	0.000	0.000	0.000	-2266.005	-154.434	140.608	-2390.573	-139.997	134.908	-2366.792	61.582	140.445	-2243.382	47.517	144.214	-1738.890	-164.999	129.486	-1722.319	34.807	141.374	-1672.795	-70.851	133.666	-1751.823	-992.050	126.644	-1742.418	-791.778	137.302	-1689.280	-893.967	130.752	-2444.655	-757.215	115.882	0.000	0.000	0.000	-2338.644	-968.975	140.768	-2465.758	-959.472	125.898	0.000	0.000	0.000	-3004.735	-951.694	138.883	0.000	0.000	0.000	-2153.858	-347.608	515.767	-1939.593	-373.755	511.889	-2162.289	-580.886	529.055	-1948.566	-570.548	519.435	-2546.299	-335.906	532.695	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.624	-448.692	571.785	-2350.150	-319.478	562.533	-2202.901	-461.095	564.234	-1625.859	-417.117	320.479	-1793.571	-301.634	322.260	-1630.207	-545.509	319.879	-1805.036	-649.686	324.045
-3029.403	-670.050	355.586	0.000	0.000	0.000	-3032.493	-430.639	357.348	-3116.020	-568.782	353.432	0.000	0.000	0.000	-2961.998	-125.227	144.029	-2985.895	75.720	133.564	0.000	0.000	0.000	-2265.912	-154.638	140.609	-2390.719	-139.833	135.015	-2366.797	61.640	140.511	-2243.390	47.478	144.145	-1738.879	-165.015	129.570	-1722.374	34.831	141.491	-1672.842	-70.768	133.839	-1752.050	-991.828	127.005	-1742.299	-791.625	137.796	-1689.194	-893.954	131.072	-2444.877	-757.048	116.140	0.000	0.000	0.000	-2338.712	-968.911	140.973	-2466.033	-959.240	126.179	0.000	0.000	0.000	-3005.168	-951.521	138.943	0.000	0.000	0.000	-2153.883	-347.498	515.865	-1939.621	-373.645	512.039	-2162.343	-580.701	529.228	-1948.636	-570.515	519.524	-2546.698	-335.726	532.991	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.544	-448.733	571.671	-2350.329	-319.370	562.611	-2202.969	-460.914	564.336	-1625.909	-417.060	320.525	-1793.609	-301.623	322.384	-1630.258	-545.510	319.925	-1805.150	-649.661	324.129
-3029.364	-670.163	355.414	0.000	0.000	0.000	-3035.503	-430.564	361.025	-3116.239	-569.049	352.849	0.000	0.000	0.000	-2962.171	-125.351	143.935	-2985.836	75.541	133.410	0.000	0.000	0.000	-2265.790	-154.908	140.640	-2390.718	-139.899	135.037	-2366.781	61.509	140.529	-2243.404	47.470	144.111	-1738.864	-165.021	129.653	-1722.346	34.828	141.569	-1672.753	-70.795	133.873	-1751.960	-992.116	126.828	-1742.299	-791.683	137.718	-1689.143	-893.886	131.101	-2444.711	-757.221	115.987	0.000	0.000	0.000	-2338.618	-968.968	140.930	-2465.876	-959.442	125.932	0.000	0.000	0.000	-3004.996	-951.682	138.866	0.000	0.000	0.000	-2153.884	-347.635	515.894	-1939.646	-373.776	512.041	-2162.323	-580.992	529.259	-1948.500	-570.204	518.468	-2546.471	-335.849	532.798	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.547	-448.874	571.797	-2350.385	-319.517	562.575	-2202.977	-460.972	564.630	-1625.871	-417.088	320.638	-1793.578	-301.577	322.429	-1630.214	-545.468	319.989	-1805.061	-649.614	324.084
-3029.178	-670.236	355.195	0.000	0.000	0.000	-3032.452	-430.549	357.181	-3116.015	-569.130	352.528	0.000	0.000	0.000	-2961.867	-125.463	143.983	-2985.846	75.550	133.321	0.000	0.000	0.000	-2265.773	-154.993	140.716	-2390.728	-139.939	135.073	-2366.796	61.505	140.596	-2243.421	47.488	144.107	-1738.844	-165.015	129.724	-1722.299	34.829	141.622	-1672.700	-70.797	134.010	-1751.900	-992.158	126.597	-1742.278	-791.708	137.635	-1689.149	-893.843	131.133	-2444.593	-757.190	115.835	0.000	0.000	0.000	-2338.628	-969.011	140.796	-2465.633	-959.465	125.717	0.000	0.000	0.000	-3004.879	-951.711	138.882	0.000	0.000	0.000	-2153.879	-347.691	515.898	-1939.624	-373.769	512.062	-2162.291	-581.135	529.208	-1948.455	-570.174	518.396	-2546.429	-335.887	532.783	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.675	-448.685	571.935	-2350.151	-319.478	562.381	-2202.942	-460.965	564.661	-1625.876	-417.069	320.635	-1793.565	-301.549	322.430	-1630.207	-545.518	320.096	-1805.036	-649.547	323.965
-3029.349	-670.010	355.458	0.000	0.000	0.000	-3034.686	-430.691	360.109	-3116.161	-568.944	352.816	0.000	0.000	0.000	-2962.105	-125.352	143.984	-2985.911	75.785	133.594	0.000	0.000	0.000	-2265.753	-155.054	140.731	-2390.744	-139.959	135.115	-2366.807	61.504	140.638	-2243.437	47.524	144.128	-1738.856	-165.002	129.680	-1722.351	34.878	141.634	-1672.786	-70.719	134.038	-1752.016	-991.908	126.863	-1742.277	-791.627	137.751	-1689.184	-893.883	131.082	-2444.821	-757.067	116.020	0.000	0.000	0.000	-2338.780	-968.770	140.918	-2465.927	-959.268	126.060	0.000	0.000	0.000	-3004.873	-951.619	139.078	0.000	0.000	0.000	-2153.958	-347.471	515.952	-1939.688	-373.638	512.093	-2162.331	-580.822	529.299	-1948.460	-570.065	518.444	-2546.586	-335.674	532.944	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.686	-448.647	571.897	-2350.314	-319.324	562.588	-2202.982	-460.864	564.600	-1625.878	-417.023	320.690	-1793.609	-301.535	322.431	-1630.202	-545.480	320.042	-1805.067	-649.544	324.084
-3029.309	-669.950	355.544	0.000	0.000	0.000	-3034.646	-430.723	360.269	-3115.955	-568.656	353.566	0.000	0.000	0.000	-2961.889	-125.320	144.080	-2985.785	75.945	133.613	0.000	0.000	0.000	-2265.733	-155.093	140.699	-2390.760	-139.964	135.155	-2366.814	61.506	140.659	-2243.448	47.572	144.171	-1738.878	-164.984	129.637	-1722.301	34.950	141.503	-1672.810	-70.635	133.924	-1751.958	-991.833	126.928	-1742.209	-791.479	137.892	-1689.125	-893.814	131.046	-2444.744	-756.988	116.073	0.000	0.000	0.000	-2338.610	-968.729	140.977	-2465.934	-959.145	126.153	0.000	0.000	0.000	-3005.024	-951.439	138.958	0.000	0.000	0.000	-2153.901	-347.483	515.876	-1939.653	-373.627	512.017	-2162.390	-580.704	529.178	-1948.570	-570.474	519.507	-2546.949	-335.530	533.204	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.608	-448.614	571.751	-2350.214	-319.260	562.668	-2202.919	-460.878	564.420	-1625.872	-416.942	320.592	-1793.569	-301.498	322.380	-1630.193	-545.371	319.919	-1805.024	-649.499	324.118
-3029.217	-670.044	355.370	0.000	0.000	0.000	-3034.682	-430.676	360.300	-3116.013	-568.996	352.587	0.000	0.000	0.000	-2961.794	-125.414	144.117	-2985.825	75.751	133.499	0.000	0.000	0.000	-2265.718	-155.108	140.638	-2390.772	-139.960	135.185	-2366.820	61.512	140.663	-2243.452	47.625	144.231	-1738.904	-164.963	129.599	-1722.332	34.959	141.439	-1672.786	-70.692	133.761	-1751.852	-992.031	126.785	-1742.276	-791.615	137.616	-1689.162	-893.765	131.039	-2444.704	-757.150	115.911	0.000	0.000	0.000	-2338.711	-968.836	140.953	-2465.848	-959.322	125.991	0.000	0.000	0.000	-3004.774	-951.562	138.937	0.000	0.000	0.000	-2153.842	-347.565	515.793	-1939.616	-373.658	511.944	-2162.247	-580.980	529.086	-1948.624	-570.547	519.441	-2546.373	-335.811	532.754	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.560	-448.655	571.671	-2350.155	-319.502	562.511	-2202.840	-461.009	564.118	-1625.890	-416.975	320.467	-1793.578	-301.458	322.347	-1630.215	-545.392	319.908	-1805.052	-649.524	324.041
-3029.369	-670.169	355.468	0.000	0.000	0.000	-3034.919	-430.776	360.435	-3116.185	-569.192	352.768	0.000	0.000	0.000	-2961.844	-125.556	144.126	-2985.828	75.537	133.299	0.000	0.000	0.000	-2265.710	-155.100	140.564	-2390.774	-139.954	135.197	-2366.825	61.524	140.654	-2243.443	47.677	144.304	-1738.931	-164.943	129.567	-1722.363	34.827	141.462	-1672.761	-70.840	133.776	-1751.943	-992.166	126.741	-1742.358	-791.775	137.518	-1689.246	-893.967	131.011	-2444.722	-757.220	115.950	0.000	0.000	0.000	-2338.664	-969.075	140.722	-2465.803	-959.605	125.900	0.000	0.000	0.000	-3004.933	-951.760	138.798	0.000	0.000	0.000	-2153.841	-347.650	515.807	-1939.669	-373.725	511.977	-2162.276	-581.027	529.120	-1948.636	-570.649	519.457	-2546.497	-335.936	532.737	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.608	-448.712	571.702	-2350.195	-319.604	562.425	-2202.934	-460.938	564.526	-1625.938	-417.073	320.506	-1793.651	-301.598	322.321	-1630.272	-545.477	319.910	-1805.128	-649.641	323.986
-3029.346	-670.083	355.409	0.000	0.000	0.000	-3034.867	-430.732	360.329	-3116.063	-569.096	352.596	0.000	0.000	0.000	-2961.782	-125.395	144.097	-2985.888	75.619	133.491	0.000	0.000	0.000	-2265.712	-155.068	140.493	-2390.761	-139.951	135.183	-2366.830	61.542	140.636	-2243.420	47.721	144.385	-1738.954	-164.929	129.541	-1722.336	34.724	141.535	-1672.746	-70.921	133.856	-1751.958	-992.031	126.811	-1742.291	-791.855	137.614	-1689.183	-894.029	131.010	-2444.749	-757.165	115.886	0.000	0.000	0.000	-2338.634	-968.904	140.905	-2465.888	-959.408	125.917	0.000	0.000	0.000	-3004.807	-951.556	138.921	0.000	0.000	0.000	-2153.864	-347.584	515.903	-1939.611	-373.760	512.010	-2162.234	-581.000	529.242	-1948.485	-570.199	518.448	-2546.434	-335.837	532.852	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.637	-448.721	571.872	-2350.211	-319.509	562.430	-2202.940	-460.995	564.633	-1625.872	-417.158	320.548	-1793.589	-301.706	322.389	-1630.231	-545.611	320.014	-1805.083	-649.716	324.009
-3029.381	-670.028	355.482	0.000	0.000	0.000	-3032.473	-430.660	357.205	-3116.135	-569.069	352.630	0.000	0.000	0.000	-2961.857	-125.413	144.074	-2985.909	75.758	133.554	0.000	0.000	0.000	-2265.728	-155.012	140.441	-2390.729	-139.959	135.136	-2366.838	61.566	140.613	-2243.446	47.757	144.507	-1738.969	-164.923	129.525	-1722.349	34.749	141.615	-1672.756	-70.811	134.055	-1752.069	-991.878	127.083	-1742.266	-791.637	137.813	-1689.136	-893.960	131.169	-2444.861	-757.057	116.043	0.000	0.000	0.000	-2338.707	-968.891	140.945	-2466.063	-959.304	126.150	0.000	0.000	0.000	-3004.788	-951.529	139.065	0.000	0.000	0.000	-2153.926	-347.550	515.937	-1939.676	-373.664	512.130	-2162.341	-580.834	529.332	-1948.490	-570.139	518.486	-2546.786	-335.702	533.073	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.685	-448.595	571.902	-2350.344	-319.360	562.579	-2202.944	-460.864	564.585	-1625.865	-417.116	320.657	-1793.619	-301.594	322.432	-1630.226	-545.589	320.064	-1805.141	-649.631	324.007
-3029.337	-670.137	355.397	0.000	0.000	0.000	-3032.432	-430.696	357.370	-3116.072	-569.153	352.771	0.000	0.000	0.000	-2961.855	-125.404	144.206	-2985.801	75.605	133.368	0.000	0.000	0.000	-2265.761	-154.931	140.426	-2390.671	-139.981	135.047	-2366.849	61.598	140.590	-2243.460	47.794	144.560	-1738.972	-164.929	129.519	-1722.286	34.844	141.600	-1672.760	-70.745	133.879	-1751.926	-992.234	126.841	-1742.229	-791.646	137.656	-1689.154	-893.823	131.170	-2444.712	-757.221	115.985	0.000	0.000	0.000	-2338.686	-968.993	140.929	-2465.789	-959.560	126.008	0.000	0.000	0.000	-3005.236	-951.775	138.751	0.000	0.000	0.000	-2153.892	-347.621	515.861	-1939.627	-373.775	512.054	-2162.271	-580.972	529.154	-1948.656	-570.616	519.469	-2546.391	-335.905	532.791	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.491	-448.756	571.724	-2350.282	-319.470	562.551	-2202.927	-461.051	564.368	-1625.859	-417.040	320.630	-1793.579	-301.542	322.429	-1630.229	-545.434	320.001	-1805.084	-649.560	324.056
-3029.229	-670.156	355.293	0.000	0.000	0.000	-3032.399	-430.738	357.358	-3115.988	-569.212	352.570	0.000	0.000	0.000	-2961.667	-125.467	144.119	-2985.886	75.573	133.257	0.000	0.000	0.000	-2265.813	-154.826	140.463	-2390.584	-140.026	134.909	-2366.865	61.639	140.570	-2243.464	47.826	144.559	-1738.958	-164.951	129.525	-1722.310	34.911	141.439	-1672.785	-70.684	133.719	-1751.865	-992.135	126.647	-1742.315	-791.608	137.498	-1689.180	-893.760	130.966	-2444.655	-757.332	115.926	0.000	0.000	0.000	-2338.674	-968.900	140.859	-2465.744	-959.510	125.745	0.000	0.000	0.000	-3004.570	-951.737	139.003	0.000	0.000	0.000	-2153.810	-347.666	515.713	-1939.619	-373.706	511.980	-2162.242	-580.948	529.068	-1948.614	-570.579	519.440	-2546.327	-335.912	532.679	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.546	-448.722	571.694	-2350.127	-319.532	562.412	-2202.818	-461.166	564.096	-1625.839	-417.027	320.494	-1793.588	-301.532	322.344	-1630.210	-545.366	319.930	-1805.063	-649.539	324.008
-3029.301	-670.048	355.459	0.000	0.000	0.000	-3034.637	-430.858	360.147	-3116.244	-568.975	352.910	0.000	0.000	0.000	-2962.046	-125.361	144.036	-2985.855	75.712	133.488	0.000	0.000	0.000	-2265.889	-154.696	140.568	-2390.767	-139.861	135.015	-2366.887	61.689	140.557	-2243.461	47.853	144.519	-1738.923	-164.992	129.545	-1722.374	34.842	141.450	-1672.872	-70.742	133.816	-1751.946	-991.939	126.877	-1742.297	-791.607	137.828	-1689.207	-893.932	130.982	-2444.822	-757.071	116.022	0.000	0.000	0.000	-2338.709	-968.812	140.894	-2466.080	-959.326	126.064	0.000	0.000	0.000	-3004.852	-951.581	139.017	0.000	0.000	0.000	-2153.880	-347.524	515.772	-1939.665	-373.642	511.990	-2162.264	-580.865	529.146	-1948.603	-570.523	519.468	-2546.365	-335.768	532.760	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.607	-448.665	571.692	-2350.293	-319.424	562.556	-2202.950	-460.852	564.271	-1625.919	-417.058	320.547	-1793.644	-301.607	322.365	-1630.253	-545.484	319.941	-1805.108	-649.630	324.102
-3029.317	-670.028	355.422	0.000	0.000	0.000	-3032.285	-430.682	357.198	-3116.011	-568.868	352.686	0.000	0.000	0.000	-2962.114	-125.210	143.780	-2985.865	75.785	133.603	0.000	0.000	0.000	-2265.865	-154.705	140.675	-2390.878	-139.777	135.095	-2366.879	61.736	140.690	-2243.452	47.869	144.456	-1738.864	-165.057	129.580	-1722.305	34.803	141.503	-1672.799	-70.795	133.873	-1751.934	-991.907	126.978	-1742.215	-791.705	137.764	-1689.139	-893.938	131.063	-2444.826	-757.083	116.135	0.000	0.000	0.000	-2338.589	-968.723	140.987	-2465.933	-959.275	126.033	0.000	0.000	0.000	-3005.103	-951.474	138.906	0.000	0.000	0.000	-2153.872	-347.529	515.892	-1939.590	-373.657	512.056	-2162.297	-580.801	529.210	-1948.556	-570.446	519.540	-2546.736	-335.642	533.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.615	-448.646	571.789	-2350.379	-319.335	562.590	-2202.965	-460.930	564.546	-1625.861	-417.090	320.617	-1793.546	-301.631	322.415	-1630.185	-545.508	319.949	-1805.076	-649.599	324.100
-3029.230	-669.927	355.321	0.000	0.000	0.000	-3034.721	-430.545	360.198	-3116.068	-568.915	352.587	0.000	0.000	0.000	-2962.037	-125.368	143.896	-2985.801	75.736	133.390	0.000	0.000	0.000	-2265.848	-154.697	140.787	-2390.929	-139.756	135.151	-2366.800	61.633	140.590	-2243.440	47.872	144.387	-1738.832	-164.970	129.666	-1722.288	34.917	141.635	-1672.716	-70.722	133.919	-1751.852	-991.973	126.756	-1742.205	-791.601	137.646	-1689.103	-893.784	131.006	-2444.632	-757.149	115.878	0.000	0.000	0.000	-2338.694	-968.834	140.774	-2465.867	-959.249	125.812	0.000	0.000	0.000	-3004.630	-951.586	139.010	0.000	0.000	0.000	-2153.879	-347.526	515.905	-1939.620	-373.695	512.076	-2162.265	-580.989	529.171	-1948.442	-570.115	518.484	-2546.650	-335.677	532.963	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.661	-448.546	571.914	-2350.173	-319.406	562.368	-2202.912	-460.875	564.618	-1625.856	-417.012	320.630	-1793.577	-301.475	322.427	-1630.172	-545.440	320.053	-1805.036	-649.428	323.999
-3029.295	-670.005	355.389	0.000	0.000	0.000	-3034.587	-430.615	359.959	-3116.086	-568.936	352.686	0.000	0.000	0.000	-2962.146	-125.455	143.946	-2985.898	75.731	133.283	0.000	0.000	0.000	-2265.836	-154.676	140.895	-2390.934	-139.779	135.188	-2366.841	61.638	140.608	-2243.427	47.859	144.326	-1738.816	-164.900	129.706	-1722.338	34.974	141.639	-1672.759	-70.661	133.982	-1751.960	-992.044	126.761	-1742.330	-791.545	137.667	-1689.137	-893.722	131.116	-2444.605	-757.061	115.917	0.000	0.000	0.000	-2338.693	-968.742	140.834	-2465.851	-959.394	125.903	0.000	0.000	0.000	-3005.020	-951.832	138.941	0.000	0.000	0.000	-2153.930	-347.495	515.917	-1939.649	-373.663	512.083	-2162.304	-580.928	529.228	-1948.478	-570.124	518.489	-2546.720	-335.670	533.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.733	-448.537	571.930	-2350.315	-319.459	562.459	-2202.967	-460.900	564.690	-1625.880	-416.897	320.683	-1793.602	-301.437	322.472	-1630.174	-545.407	320.094	-1805.110	-649.446	323.993
-3029.382	-670.059	355.504	0.000	0.000	0.000	-3035.009	-430.715	360.484	-3116.018	-569.007	352.567	0.000	0.000	0.000	-2962.018	-125.300	143.966	-2985.884	75.734	133.471	0.000	0.000	0.000	-2265.830	-154.650	140.984	-2390.906	-139.826	135.208	-2366.823	61.615	140.531	-2243.414	47.826	144.290	-1738.814	-164.846	129.708	-1722.335	34.944	141.539	-1672.787	-70.727	133.792	-1751.974	-991.956	126.835	-1742.264	-791.604	137.644	-1689.149	-893.791	131.093	-2444.742	-757.115	115.955	0.000	0.000	0.000	-2338.671	-968.716	140.895	-2465.898	-959.253	126.019	0.000	0.000	0.000	-3004.757	-951.417	138.942	0.000	0.000	0.000	-2153.899	-347.532	515.811	-1939.657	-373.657	511.992	-2162.340	-580.806	529.156	-1948.672	-570.528	519.481	-2546.422	-335.816	532.777	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2506.633	-448.700	571.744	-2350.331	-319.413	562.549	-2202.943	-460.793	564.455	-1625.879	-416.995	320.568	-1793.602	-301.488	322.366	-1630.222	-545.382	319.942	-1805.098	-649.526	324.086
